SiteName,SiteEngName,County,Township,Basin,River,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
楓港溪橋,"Fongang Bridge",屏東縣,枋山鄉,楓港溪流域,楓港溪,120.6911680,22.1958610,218156.34,2455275.36,2013-10-09,大腸桿菌群,"Coliform Group",Coliform,190,CFU/100mL
楓港溪橋,"Fongang Bridge",屏東縣,枋山鄉,楓港溪流域,楓港溪,120.6911680,22.1958610,218156.34,2455275.36,2013-10-09,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,114.6,%
楓港溪橋,"Fongang Bridge",屏東縣,枋山鄉,楓港溪流域,楓港溪,120.6911680,22.1958610,218156.34,2455275.36,2013-10-09,氯鹽,Chloride,Cl,-,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,枋山鄉,楓港溪流域,楓港溪,120.6911680,22.1958610,218156.34,2455275.36,2013-10-09,氨氮,NH3-N,NH3-N,0.01,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,枋山鄉,楓港溪流域,楓港溪,120.6911680,22.1958610,218156.34,2455275.36,2013-10-09,化學需氧量,"Chemical Oxygen Demand",COD,<4.0,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,枋山鄉,楓港溪流域,楓港溪,120.6911680,22.1958610,218156.34,2455275.36,2013-10-09,生化需氧量,"Biochemical Oxygen Demand",BOD5,<1.0,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,枋山鄉,楓港溪流域,楓港溪,120.6911680,22.1958610,218156.34,2455275.36,2013-10-09,溶氧(電極法),"Dissolved Oxygen",DO,8.9,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,枋山鄉,楓港溪流域,楓港溪,120.6911680,22.1958610,218156.34,2455275.36,2013-10-09,懸浮固體,"Suspended Solid",SS,20.2,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,枋山鄉,楓港溪流域,楓港溪,120.6911680,22.1958610,218156.34,2455275.36,2013-10-09,氣溫,Temperature,TMP,29.6,℃
楓港溪橋,"Fongang Bridge",屏東縣,枋山鄉,楓港溪流域,楓港溪,120.6911680,22.1958610,218156.34,2455275.36,2013-10-09,導電度,Conductivity,EC,305,μmho/cm25℃
楓港溪橋,"Fongang Bridge",屏東縣,枋山鄉,楓港溪流域,楓港溪,120.6911680,22.1958610,218156.34,2455275.36,2013-10-09,酸鹼值,pH,pH,8.6,
楓港溪橋,"Fongang Bridge",屏東縣,枋山鄉,楓港溪流域,楓港溪,120.6911680,22.1958610,218156.34,2455275.36,2013-10-09,水溫,"Water Temperature",WT,28.1,℃
