SiteName,SiteEngName,County,Township,Basin,River,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
寶橋,"Bao Bridge",台北市,文山區,淡水河流域,景美溪,121.5532680,24.9792660,305856.84,2763594.96,2013-09-15,大腸桿菌群,"Coliform Group",Coliform,10000,CFU/100mL
寶橋,"Bao Bridge",台北市,文山區,淡水河流域,景美溪,121.5532680,24.9792660,305856.84,2763594.96,2013-09-15,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,92.1,%
寶橋,"Bao Bridge",台北市,文山區,淡水河流域,景美溪,121.5532680,24.9792660,305856.84,2763594.96,2013-09-15,氯鹽,Chloride,Cl,-,mg/L
寶橋,"Bao Bridge",台北市,文山區,淡水河流域,景美溪,121.5532680,24.9792660,305856.84,2763594.96,2013-09-15,氨氮,NH3-N,NH3-N,0.88,mg/L
寶橋,"Bao Bridge",台北市,文山區,淡水河流域,景美溪,121.5532680,24.9792660,305856.84,2763594.96,2013-09-15,化學需氧量,"Chemical Oxygen Demand",COD,10.4,mg/L
寶橋,"Bao Bridge",台北市,文山區,淡水河流域,景美溪,121.5532680,24.9792660,305856.84,2763594.96,2013-09-15,生化需氧量,"Biochemical Oxygen Demand",BOD5,2.5,mg/L
寶橋,"Bao Bridge",台北市,文山區,淡水河流域,景美溪,121.5532680,24.9792660,305856.84,2763594.96,2013-09-15,溶氧(電極法),"Dissolved Oxygen",DO,6.7,mg/L
寶橋,"Bao Bridge",台北市,文山區,淡水河流域,景美溪,121.5532680,24.9792660,305856.84,2763594.96,2013-09-15,懸浮固體,"Suspended Solid",SS,6.8,mg/L
寶橋,"Bao Bridge",台北市,文山區,淡水河流域,景美溪,121.5532680,24.9792660,305856.84,2763594.96,2013-09-15,氣溫,Temperature,TMP,34.2,℃
寶橋,"Bao Bridge",台北市,文山區,淡水河流域,景美溪,121.5532680,24.9792660,305856.84,2763594.96,2013-09-15,導電度,Conductivity,EC,275,μmho/cm25℃
寶橋,"Bao Bridge",台北市,文山區,淡水河流域,景美溪,121.5532680,24.9792660,305856.84,2763594.96,2013-09-15,酸鹼值,pH,pH,7.4,
寶橋,"Bao Bridge",台北市,文山區,淡水河流域,景美溪,121.5532680,24.9792660,305856.84,2763594.96,2013-09-15,水溫,"Water Temperature",WT,31.5,℃
寶橋,"Bao Bridge",台北市,文山區,淡水河流域,景美溪,121.5532680,24.9792660,305856.84,2763594.96,2013-09-15,河川污染分類指標,"River Pollution Index",RPI,1.50,
萬壽橋,"Wanshou Bridge",台北市,文山區,淡水河流域,景美溪,121.5720450,24.9920530,307746.65,2765019.18,2013-09-15,大腸桿菌群,"Coliform Group",Coliform,53000,CFU/100mL
萬壽橋,"Wanshou Bridge",台北市,文山區,淡水河流域,景美溪,121.5720450,24.9920530,307746.65,2765019.18,2013-09-15,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,90.3,%
萬壽橋,"Wanshou Bridge",台北市,文山區,淡水河流域,景美溪,121.5720450,24.9920530,307746.65,2765019.18,2013-09-15,氯鹽,Chloride,Cl,-,mg/L
萬壽橋,"Wanshou Bridge",台北市,文山區,淡水河流域,景美溪,121.5720450,24.9920530,307746.65,2765019.18,2013-09-15,氨氮,NH3-N,NH3-N,1.46,mg/L
萬壽橋,"Wanshou Bridge",台北市,文山區,淡水河流域,景美溪,121.5720450,24.9920530,307746.65,2765019.18,2013-09-15,化學需氧量,"Chemical Oxygen Demand",COD,10.9,mg/L
萬壽橋,"Wanshou Bridge",台北市,文山區,淡水河流域,景美溪,121.5720450,24.9920530,307746.65,2765019.18,2013-09-15,生化需氧量,"Biochemical Oxygen Demand",BOD5,2.9,mg/L
萬壽橋,"Wanshou Bridge",台北市,文山區,淡水河流域,景美溪,121.5720450,24.9920530,307746.65,2765019.18,2013-09-15,溶氧(電極法),"Dissolved Oxygen",DO,6.6,mg/L
萬壽橋,"Wanshou Bridge",台北市,文山區,淡水河流域,景美溪,121.5720450,24.9920530,307746.65,2765019.18,2013-09-15,懸浮固體,"Suspended Solid",SS,4.4,mg/L
萬壽橋,"Wanshou Bridge",台北市,文山區,淡水河流域,景美溪,121.5720450,24.9920530,307746.65,2765019.18,2013-09-15,氣溫,Temperature,TMP,32.7,℃
萬壽橋,"Wanshou Bridge",台北市,文山區,淡水河流域,景美溪,121.5720450,24.9920530,307746.65,2765019.18,2013-09-15,導電度,Conductivity,EC,286,μmho/cm25℃
萬壽橋,"Wanshou Bridge",台北市,文山區,淡水河流域,景美溪,121.5720450,24.9920530,307746.65,2765019.18,2013-09-15,酸鹼值,pH,pH,7.5,
萬壽橋,"Wanshou Bridge",台北市,文山區,淡水河流域,景美溪,121.5720450,24.9920530,307746.65,2765019.18,2013-09-15,水溫,"Water Temperature",WT,31.4,℃
萬壽橋,"Wanshou Bridge",台北市,文山區,淡水河流域,景美溪,121.5720450,24.9920530,307746.65,2765019.18,2013-09-15,河川污染分類指標,"River Pollution Index",RPI,2.25,
華江大橋,"Huajhian Bridge",台北市,萬華區,淡水河流域,新店溪,121.4835090,25.0348980,298792.04,2769730.06,2013-09-15,大腸桿菌群,"Coliform Group",Coliform,190000,CFU/100mL
華江大橋,"Huajhian Bridge",台北市,萬華區,淡水河流域,新店溪,121.4835090,25.0348980,298792.04,2769730.06,2013-09-15,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,49.8,%
華江大橋,"Huajhian Bridge",台北市,萬華區,淡水河流域,新店溪,121.4835090,25.0348980,298792.04,2769730.06,2013-09-15,氯鹽,Chloride,Cl,19.1,mg/L
華江大橋,"Huajhian Bridge",台北市,萬華區,淡水河流域,新店溪,121.4835090,25.0348980,298792.04,2769730.06,2013-09-15,氨氮,NH3-N,NH3-N,1.97,mg/L
華江大橋,"Huajhian Bridge",台北市,萬華區,淡水河流域,新店溪,121.4835090,25.0348980,298792.04,2769730.06,2013-09-15,化學需氧量,"Chemical Oxygen Demand",COD,11.7,mg/L
