SiteName,SiteEngName,County,Township,Basin,River,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
梅南橋,"Meinan Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5999980000,23.7005870000,,,2013-05-09,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,-,%
梅南橋,"Meinan Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5999980000,23.7005870000,,,2013-05-09,氯鹽,Chloride,Cl,-,mg/L
梅南橋,"Meinan Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5999980000,23.7005870000,,,2013-05-09,氨氮,NH3-N,NH3-N,-,mg/L
梅南橋,"Meinan Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5999980000,23.7005870000,,,2013-05-09,化學需氧量,"Chemical Oxygen Demand",COD,-,mg/L
梅南橋,"Meinan Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5999980000,23.7005870000,,,2013-05-09,生化需氧量,"Biochemical Oxygen Demand",BOD5,-,mg/L
梅南橋,"Meinan Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5999980000,23.7005870000,,,2013-05-09,溶氧(電極法),"Dissolved Oxygen",DO,-,mg/L
梅南橋,"Meinan Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5999980000,23.7005870000,,,2013-05-09,懸浮固體,"Suspended Solid",SS,-,mg/L
梅南橋,"Meinan Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5999980000,23.7005870000,,,2013-05-09,氣溫,Temperature,TMP,-,℃
梅南橋,"Meinan Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5999980000,23.7005870000,,,2013-05-09,導電度,Conductivity,EC,-,μmho/cm25℃
梅南橋,"Meinan Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5999980000,23.7005870000,,,2013-05-09,酸鹼值,pH,pH,-,
梅南橋,"Meinan Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5999980000,23.7005870000,,,2013-05-09,水溫,"Water Temperature",WT,-,℃
斗山橋,"Dosang Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5673270000,23.7027490000,,,2013-05-09,大腸桿菌群,"Coliform Group",Coliform,-,CFU/100mL
斗山橋,"Dosang Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5673270000,23.7027490000,,,2013-05-09,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,-,%
斗山橋,"Dosang Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5673270000,23.7027490000,,,2013-05-09,氯鹽,Chloride,Cl,-,mg/L
斗山橋,"Dosang Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5673270000,23.7027490000,,,2013-05-09,氨氮,NH3-N,NH3-N,-,mg/L
斗山橋,"Dosang Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5673270000,23.7027490000,,,2013-05-09,化學需氧量,"Chemical Oxygen Demand",COD,-,mg/L
斗山橋,"Dosang Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5673270000,23.7027490000,,,2013-05-09,生化需氧量,"Biochemical Oxygen Demand",BOD5,-,mg/L
斗山橋,"Dosang Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5673270000,23.7027490000,,,2013-05-09,溶氧(電極法),"Dissolved Oxygen",DO,-,mg/L
斗山橋,"Dosang Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5673270000,23.7027490000,,,2013-05-09,懸浮固體,"Suspended Solid",SS,-,mg/L
斗山橋,"Dosang Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5673270000,23.7027490000,,,2013-05-09,氣溫,Temperature,TMP,-,℃
斗山橋,"Dosang Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5673270000,23.7027490000,,,2013-05-09,導電度,Conductivity,EC,-,μmho/cm25℃
斗山橋,"Dosang Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5673270000,23.7027490000,,,2013-05-09,酸鹼值,pH,pH,-,
斗山橋,"Dosang Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5673270000,23.7027490000,,,2013-05-09,水溫,"Water Temperature",WT,-,℃
雲嘉大橋,"Yunchiada Bridge",雲林縣,,北港溪流域,北港溪(雲),120.1779340000,23.5137940000,,,2013-05-09,大腸桿菌群,"Coliform Group",Coliform,1400,CFU/100mL
雲嘉大橋,"Yunchiada Bridge",雲林縣,,北港溪流域,北港溪(雲),120.1779340000,23.5137940000,,,2013-05-09,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,61.4,%
雲嘉大橋,"Yunchiada Bridge",雲林縣,,北港溪流域,北港溪(雲),120.1779340000,23.5137940000,,,2013-05-09,氯鹽,Chloride,Cl,4950,mg/L
雲嘉大橋,"Yunchiada Bridge",雲林縣,,北港溪流域,北港溪(雲),120.1779340000,23.5137940000,,,2013-05-09,氨氮,NH3-N,NH3-N,3.65,mg/L
雲嘉大橋,"Yunchiada Bridge",雲林縣,,北港溪流域,北港溪(雲),120.1779340000,23.5137940000,,,2013-05-09,化學需氧量,"Chemical Oxygen Demand",COD,19.1,mg/L
雲嘉大橋,"Yunchiada Bridge",雲林縣,,北港溪流域,北港溪(雲),120.1779340000,23.5137940000,,,2013-05-09,生化需氧量,"Biochemical Oxygen Demand",BOD5,5.1,mg/L
雲嘉大橋,"Yunchiada Bridge",雲林縣,,北港溪流域,北港溪(雲),120.1779340000,23.5137940000,,,2013-05-09,溶氧(電極法),"Dissolved Oxygen",DO,4.5,mg/L
雲嘉大橋,"Yunchiada Bridge",雲林縣,,北港溪流域,北港溪(雲),120.1779340000,23.5137940000,,,2013-05-09,懸浮固體,"Suspended Solid",SS,55.6,mg/L
雲嘉大橋,"Yunchiada Bridge",雲林縣,,北港溪流域,北港溪(雲),120.1779340000,23.5137940000,,,2013-05-09,氣溫,Temperature,TMP,32.1,℃
雲嘉大橋,"Yunchiada Bridge",雲林縣,,北港溪流域,北港溪(雲),120.1779340000,23.5137940000,,,2013-05-09,導電度,Conductivity,EC,15500,μmho/cm25℃
雲嘉大橋,"Yunchiada Bridge",雲林縣,,北港溪流域,北港溪(雲),120.1779340000,23.5137940000,,,2013-05-09,酸鹼值,pH,pH,7.6,
雲嘉大橋,"Yunchiada Bridge",雲林縣,,北港溪流域,北港溪(雲),120.1779340000,23.5137940000,,,2013-05-09,水溫,"Water Temperature",WT,28.1,℃
雲嘉大橋,"Yunchiada Bridge",雲林縣,,北港溪流域,北港溪(雲),120.1779340000,23.5137940000,,,2013-05-09,河川污染分類指標,"River Pollution Index",RPI,7.00,
觀光大橋(取代北港大橋),"Beigangda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.3014900000,23.5625590000,,,2013-05-09,大腸桿菌群,"Coliform Group",Coliform,21000,CFU/100mL
觀光大橋(取代北港大橋),"Beigangda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.3014900000,23.5625590000,,,2013-05-09,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,53.6,%
觀光大橋(取代北港大橋),"Beigangda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.3014900000,23.5625590000,,,2013-05-09,氯鹽,Chloride,Cl,-,mg/L
觀光大橋(取代北港大橋),"Beigangda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.3014900000,23.5625590000,,,2013-05-09,氨氮,NH3-N,NH3-N,3.74,mg/L
觀光大橋(取代北港大橋),"Beigangda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.3014900000,23.5625590000,,,2013-05-09,化學需氧量,"Chemical Oxygen Demand",COD,24.9,mg/L
觀光大橋(取代北港大橋),"Beigangda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.3014900000,23.5625590000,,,2013-05-09,生化需氧量,"Biochemical Oxygen Demand",BOD5,6.9,mg/L
觀光大橋(取代北港大橋),"Beigangda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.3014900000,23.5625590000,,,2013-05-09,溶氧(電極法),"Dissolved Oxygen",DO,4.1,mg/L
觀光大橋(取代北港大橋),"Beigangda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.3014900000,23.5625590000,,,2013-05-09,懸浮固體,"Suspended Solid",SS,134,mg/L
觀光大橋(取代北港大橋),"Beigangda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.3014900000,23.5625590000,,,2013-05-09,氣溫,Temperature,TMP,32.1,℃
觀光大橋(取代北港大橋),"Beigangda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.3014900000,23.5625590000,,,2013-05-09,導電度,Conductivity,EC,904,μmho/cm25℃
觀光大橋(取代北港大橋),"Beigangda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.3014900000,23.5625590000,,,2013-05-09,酸鹼值,pH,pH,7.8,
觀光大橋(取代北港大橋),"Beigangda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.3014900000,23.5625590000,,,2013-05-09,水溫,"Water Temperature",WT,29.3,℃
觀光大橋(取代北港大橋),"Beigangda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.3014900000,23.5625590000,,,2013-05-09,河川污染分類指標,"River Pollution Index",RPI,8.00,
土庫大橋,"Tokooda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.4186350000,23.6814510000,,,2013-05-09,大腸桿菌群,"Coliform Group",Coliform,750000,CFU/100mL
土庫大橋,"Tokooda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.4186350000,23.6814510000,,,2013-05-09,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,46.2,%
土庫大橋,"Tokooda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.4186350000,23.6814510000,,,2013-05-09,氯鹽,Chloride,Cl,-,mg/L
土庫大橋,"Tokooda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.4186350000,23.6814510000,,,2013-05-09,氨氮,NH3-N,NH3-N,12.1,mg/L
土庫大橋,"Tokooda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.4186350000,23.6814510000,,,2013-05-09,化學需氧量,"Chemical Oxygen Demand",COD,61.4,mg/L
土庫大橋,"Tokooda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.4186350000,23.6814510000,,,2013-05-09,生化需氧量,"Biochemical Oxygen Demand",BOD5,21.8,mg/L
土庫大橋,"Tokooda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.4186350000,23.6814510000,,,2013-05-09,溶氧(電極法),"Dissolved Oxygen",DO,3.5,mg/L
土庫大橋,"Tokooda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.4186350000,23.6814510000,,,2013-05-09,懸浮固體,"Suspended Solid",SS,72.0,mg/L
土庫大橋,"Tokooda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.4186350000,23.6814510000,,,2013-05-09,氣溫,Temperature,TMP,30.6,℃
土庫大橋,"Tokooda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.4186350000,23.6814510000,,,2013-05-09,導電度,Conductivity,EC,1250,μmho/cm25℃
土庫大橋,"Tokooda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.4186350000,23.6814510000,,,2013-05-09,酸鹼值,pH,pH,7.7,
土庫大橋,"Tokooda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.4186350000,23.6814510000,,,2013-05-09,水溫,"Water Temperature",WT,29.3,℃
土庫大橋,"Tokooda Bridge",雲林縣,,北港溪流域,北港溪(雲),120.4186350000,23.6814510000,,,2013-05-09,河川污染分類指標,"River Pollution Index",RPI,8.00,
榮橋,"Rong Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5234350000,23.7312150000,,,2013-05-09,大腸桿菌群,"Coliform Group",Coliform,-,CFU/100mL
榮橋,"Rong Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5234350000,23.7312150000,,,2013-05-09,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,-,%
榮橋,"Rong Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5234350000,23.7312150000,,,2013-05-09,氯鹽,Chloride,Cl,-,mg/L
榮橋,"Rong Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5234350000,23.7312150000,,,2013-05-09,氨氮,NH3-N,NH3-N,-,mg/L
榮橋,"Rong Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5234350000,23.7312150000,,,2013-05-09,化學需氧量,"Chemical Oxygen Demand",COD,-,mg/L
榮橋,"Rong Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5234350000,23.7312150000,,,2013-05-09,生化需氧量,"Biochemical Oxygen Demand",BOD5,-,mg/L
榮橋,"Rong Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5234350000,23.7312150000,,,2013-05-09,溶氧(電極法),"Dissolved Oxygen",DO,-,mg/L
榮橋,"Rong Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5234350000,23.7312150000,,,2013-05-09,懸浮固體,"Suspended Solid",SS,-,mg/L
榮橋,"Rong Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5234350000,23.7312150000,,,2013-05-09,氣溫,Temperature,TMP,-,℃
榮橋,"Rong Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5234350000,23.7312150000,,,2013-05-09,導電度,Conductivity,EC,-,μmho/cm25℃
榮橋,"Rong Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5234350000,23.7312150000,,,2013-05-09,酸鹼值,pH,pH,-,
榮橋,"Rong Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5234350000,23.7312150000,,,2013-05-09,水溫,"Water Temperature",WT,-,℃
石榴班橋,"Shihliuban Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5732700000,23.7186030000,,,2013-05-09,大腸桿菌群,"Coliform Group",Coliform,67000,CFU/100mL
石榴班橋,"Shihliuban Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5732700000,23.7186030000,,,2013-05-09,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,130.0,%
石榴班橋,"Shihliuban Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5732700000,23.7186030000,,,2013-05-09,氯鹽,Chloride,Cl,-,mg/L
石榴班橋,"Shihliuban Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5732700000,23.7186030000,,,2013-05-09,氨氮,NH3-N,NH3-N,3.78,mg/L
石榴班橋,"Shihliuban Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5732700000,23.7186030000,,,2013-05-09,化學需氧量,"Chemical Oxygen Demand",COD,37.7,mg/L
石榴班橋,"Shihliuban Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5732700000,23.7186030000,,,2013-05-09,生化需氧量,"Biochemical Oxygen Demand",BOD5,17.1,mg/L
石榴班橋,"Shihliuban Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5732700000,23.7186030000,,,2013-05-09,溶氧(電極法),"Dissolved Oxygen",DO,10.2,mg/L
石榴班橋,"Shihliuban Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5732700000,23.7186030000,,,2013-05-09,懸浮固體,"Suspended Solid",SS,21.0,mg/L
石榴班橋,"Shihliuban Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5732700000,23.7186030000,,,2013-05-09,氣溫,Temperature,TMP,29.0,℃
石榴班橋,"Shihliuban Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5732700000,23.7186030000,,,2013-05-09,導電度,Conductivity,EC,864,μmho/cm25℃
石榴班橋,"Shihliuban Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5732700000,23.7186030000,,,2013-05-09,酸鹼值,pH,pH,8.0,
石榴班橋,"Shihliuban Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5732700000,23.7186030000,,,2013-05-09,水溫,"Water Temperature",WT,27.8,℃
石榴班橋,"Shihliuban Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5732700000,23.7186030000,,,2013-05-09,河川污染分類指標,"River Pollution Index",RPI,6.00,
梅林橋,"Meilin Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5907710000,23.7092200000,,,2013-05-09,大腸桿菌群,"Coliform Group",Coliform,800000,CFU/100mL
梅林橋,"Meilin Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5907710000,23.7092200000,,,2013-05-09,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,55.4,%
梅林橋,"Meilin Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5907710000,23.7092200000,,,2013-05-09,氯鹽,Chloride,Cl,-,mg/L
梅林橋,"Meilin Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5907710000,23.7092200000,,,2013-05-09,氨氮,NH3-N,NH3-N,7.58,mg/L
梅林橋,"Meilin Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5907710000,23.7092200000,,,2013-05-09,化學需氧量,"Chemical Oxygen Demand",COD,43.6,mg/L
梅林橋,"Meilin Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5907710000,23.7092200000,,,2013-05-09,生化需氧量,"Biochemical Oxygen Demand",BOD5,11.5,mg/L
梅林橋,"Meilin Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5907710000,23.7092200000,,,2013-05-09,溶氧(電極法),"Dissolved Oxygen",DO,4.5,mg/L
梅林橋,"Meilin Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5907710000,23.7092200000,,,2013-05-09,懸浮固體,"Suspended Solid",SS,8.9,mg/L
梅林橋,"Meilin Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5907710000,23.7092200000,,,2013-05-09,氣溫,Temperature,TMP,26.5,℃
梅林橋,"Meilin Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5907710000,23.7092200000,,,2013-05-09,導電度,Conductivity,EC,1930,μmho/cm25℃
梅林橋,"Meilin Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5907710000,23.7092200000,,,2013-05-09,酸鹼值,pH,pH,8.2,
梅林橋,"Meilin Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5907710000,23.7092200000,,,2013-05-09,水溫,"Water Temperature",WT,25.8,℃
梅林橋,"Meilin Bridge",雲林縣,,北港溪流域,北港溪(雲),120.5907710000,23.7092200000,,,2013-05-09,河川污染分類指標,"River Pollution Index",RPI,5.75,
國光橋,"Guogwon Bridge",台中市,,烏溪流域,旱溪,120.6795570000,24.1174810000,,,2013-05-09,大腸桿菌群,"Coliform Group",Coliform,70000,CFU/100mL
國光橋,"Guogwon Bridge",台中市,,烏溪流域,旱溪,120.6795570000,24.1174810000,,,2013-05-09,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,67.5,%
國光橋,"Guogwon Bridge",台中市,,烏溪流域,旱溪,120.6795570000,24.1174810000,,,2013-05-09,氯鹽,Chloride,Cl,-,mg/L
國光橋,"Guogwon Bridge",台中市,,烏溪流域,旱溪,120.6795570000,24.1174810000,,,2013-05-09,氨氮,NH3-N,NH3-N,2.80,mg/L
國光橋,"Guogwon Bridge",台中市,,烏溪流域,旱溪,120.6795570000,24.1174810000,,,2013-05-09,化學需氧量,"Chemical Oxygen Demand",COD,15.6,mg/L
國光橋,"Guogwon Bridge",台中市,,烏溪流域,旱溪,120.6795570000,24.1174810000,,,2013-05-09,生化需氧量,"Biochemical Oxygen Demand",BOD5,3.3,mg/L
國光橋,"Guogwon Bridge",台中市,,烏溪流域,旱溪,120.6795570000,24.1174810000,,,2013-05-09,溶氧(電極法),"Dissolved Oxygen",DO,5.6,mg/L
國光橋,"Guogwon Bridge",台中市,,烏溪流域,旱溪,120.6795570000,24.1174810000,,,2013-05-09,懸浮固體,"Suspended Solid",SS,10.8,mg/L
國光橋,"Guogwon Bridge",台中市,,烏溪流域,旱溪,120.6795570000,24.1174810000,,,2013-05-09,氣溫,Temperature,TMP,27.4,℃
國光橋,"Guogwon Bridge",台中市,,烏溪流域,旱溪,120.6795570000,24.1174810000,,,2013-05-09,導電度,Conductivity,EC,383,μmho/cm25℃
國光橋,"Guogwon Bridge",台中市,,烏溪流域,旱溪,120.6795570000,24.1174810000,,,2013-05-09,酸鹼值,pH,pH,7.5,
國光橋,"Guogwon Bridge",台中市,,烏溪流域,旱溪,120.6795570000,24.1174810000,,,2013-05-09,水溫,"Water Temperature",WT,24.8,℃
國光橋,"Guogwon Bridge",台中市,,烏溪流域,旱溪,120.6795570000,24.1174810000,,,2013-05-09,河川污染分類指標,"River Pollution Index",RPI,3.25,
樹王橋,"Shuwan Bridge",台中市,,烏溪流域,烏溪,120.6656630000,24.1100450000,,,2013-05-09,大腸桿菌群,"Coliform Group",Coliform,58000,CFU/100mL
樹王橋,"Shuwan Bridge",台中市,,烏溪流域,烏溪,120.6656630000,24.1100450000,,,2013-05-09,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,67.3,%
樹王橋,"Shuwan Bridge",台中市,,烏溪流域,烏溪,120.6656630000,24.1100450000,,,2013-05-09,氯鹽,Chloride,Cl,-,mg/L
樹王橋,"Shuwan Bridge",台中市,,烏溪流域,烏溪,120.6656630000,24.1100450000,,,2013-05-09,氨氮,NH3-N,NH3-N,4.45,mg/L
樹王橋,"Shuwan Bridge",台中市,,烏溪流域,烏溪,120.6656630000,24.1100450000,,,2013-05-09,化學需氧量,"Chemical Oxygen Demand",COD,36.3,mg/L
樹王橋,"Shuwan Bridge",台中市,,烏溪流域,烏溪,120.6656630000,24.1100450000,,,2013-05-09,生化需氧量,"Biochemical Oxygen Demand",BOD5,17.7,mg/L
樹王橋,"Shuwan Bridge",台中市,,烏溪流域,烏溪,120.6656630000,24.1100450000,,,2013-05-09,溶氧(電極法),"Dissolved Oxygen",DO,5.4,mg/L
樹王橋,"Shuwan Bridge",台中市,,烏溪流域,烏溪,120.6656630000,24.1100450000,,,2013-05-09,懸浮固體,"Suspended Solid",SS,16.7,mg/L
樹王橋,"Shuwan Bridge",台中市,,烏溪流域,烏溪,120.6656630000,24.1100450000,,,2013-05-09,氣溫,Temperature,TMP,28.7,℃
樹王橋,"Shuwan Bridge",台中市,,烏溪流域,烏溪,120.6656630000,24.1100450000,,,2013-05-09,導電度,Conductivity,EC,432,μmho/cm25℃
樹王橋,"Shuwan Bridge",台中市,,烏溪流域,烏溪,120.6656630000,24.1100450000,,,2013-05-09,酸鹼值,pH,pH,7.5,
樹王橋,"Shuwan Bridge",台中市,,烏溪流域,烏溪,120.6656630000,24.1100450000,,,2013-05-09,水溫,"Water Temperature",WT,27.0,℃
樹王橋,"Shuwan Bridge",台中市,,烏溪流域,烏溪,120.6656630000,24.1100450000,,,2013-05-09,河川污染分類指標,"River Pollution Index",RPI,6.00,
倡和橋,"Chenho Bridge",台中市,,烏溪流域,烏溪,120.7053550000,24.1696470000,,,2013-05-09,大腸桿菌群,"Coliform Group",Coliform,48000,CFU/100mL
倡和橋,"Chenho Bridge",台中市,,烏溪流域,烏溪,120.7053550000,24.1696470000,,,2013-05-09,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,106.6,%
倡和橋,"Chenho Bridge",台中市,,烏溪流域,烏溪,120.7053550000,24.1696470000,,,2013-05-09,氯鹽,Chloride,Cl,-,mg/L
倡和橋,"Chenho Bridge",台中市,,烏溪流域,烏溪,120.7053550000,24.1696470000,,,2013-05-09,氨氮,NH3-N,NH3-N,0.18,mg/L
倡和橋,"Chenho Bridge",台中市,,烏溪流域,烏溪,120.7053550000,24.1696470000,,,2013-05-09,化學需氧量,"Chemical Oxygen Demand",COD,11.1,mg/L
倡和橋,"Chenho Bridge",台中市,,烏溪流域,烏溪,120.7053550000,24.1696470000,,,2013-05-09,生化需氧量,"Biochemical Oxygen Demand",BOD5,2.6,mg/L
倡和橋,"Chenho Bridge",台中市,,烏溪流域,烏溪,120.7053550000,24.1696470000,,,2013-05-09,溶氧(電極法),"Dissolved Oxygen",DO,8.7,mg/L
倡和橋,"Chenho Bridge",台中市,,烏溪流域,烏溪,120.7053550000,24.1696470000,,,2013-05-09,懸浮固體,"Suspended Solid",SS,15.1,mg/L
倡和橋,"Chenho Bridge",台中市,,烏溪流域,烏溪,120.7053550000,24.1696470000,,,2013-05-09,氣溫,Temperature,TMP,27.0,℃
倡和橋,"Chenho Bridge",台中市,,烏溪流域,烏溪,120.7053550000,24.1696470000,,,2013-05-09,導電度,Conductivity,EC,303,μmho/cm25℃
倡和橋,"Chenho Bridge",台中市,,烏溪流域,烏溪,120.7053550000,24.1696470000,,,2013-05-09,酸鹼值,pH,pH,8.2,
倡和橋,"Chenho Bridge",台中市,,烏溪流域,烏溪,120.7053550000,24.1696470000,,,2013-05-09,水溫,"Water Temperature",WT,25.0,℃
倡和橋,"Chenho Bridge",台中市,,烏溪流域,烏溪,120.7053550000,24.1696470000,,,2013-05-09,河川污染分類指標,"River Pollution Index",RPI,1.00,
集泉橋,"Gichen Bridge",台中市,,烏溪流域,烏溪,120.6149940000,24.1063360000,,,2013-05-09,大腸桿菌群,"Coliform Group",Coliform,23000,CFU/100mL
集泉橋,"Gichen Bridge",台中市,,烏溪流域,烏溪,120.6149940000,24.1063360000,,,2013-05-09,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,108.2,%
集泉橋,"Gichen Bridge",台中市,,烏溪流域,烏溪,120.6149940000,24.1063360000,,,2013-05-09,氯鹽,Chloride,Cl,-,mg/L
