SiteName,SiteEngName,County,Township,Basin,River,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
豐源大橋,"Fongyuanda Bridge",台東縣,臺東市,利嘉溪流域,利嘉溪,121.0951980,22.7234660,259778.74,2513665.37,2013-09-04,大腸桿菌群,"Coliform Group",Coliform,900,CFU/100mL
豐源大橋,"Fongyuanda Bridge",台東縣,臺東市,利嘉溪流域,利嘉溪,121.0951980,22.7234660,259778.74,2513665.37,2013-09-04,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,101.1,%
豐源大橋,"Fongyuanda Bridge",台東縣,臺東市,利嘉溪流域,利嘉溪,121.0951980,22.7234660,259778.74,2513665.37,2013-09-04,氯鹽,Chloride,Cl,-,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,臺東市,利嘉溪流域,利嘉溪,121.0951980,22.7234660,259778.74,2513665.37,2013-09-04,氨氮,NH3-N,NH3-N,0.02,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,臺東市,利嘉溪流域,利嘉溪,121.0951980,22.7234660,259778.74,2513665.37,2013-09-04,化學需氧量,"Chemical Oxygen Demand",COD,<4.0,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,臺東市,利嘉溪流域,利嘉溪,121.0951980,22.7234660,259778.74,2513665.37,2013-09-04,生化需氧量,"Biochemical Oxygen Demand",BOD5,<1.0,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,臺東市,利嘉溪流域,利嘉溪,121.0951980,22.7234660,259778.74,2513665.37,2013-09-04,溶氧(電極法),"Dissolved Oxygen",DO,8.4,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,臺東市,利嘉溪流域,利嘉溪,121.0951980,22.7234660,259778.74,2513665.37,2013-09-04,懸浮固體,"Suspended Solid",SS,61.5,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,臺東市,利嘉溪流域,利嘉溪,121.0951980,22.7234660,259778.74,2513665.37,2013-09-04,氣溫,Temperature,TMP,24.5,℃
豐源大橋,"Fongyuanda Bridge",台東縣,臺東市,利嘉溪流域,利嘉溪,121.0951980,22.7234660,259778.74,2513665.37,2013-09-04,導電度,Conductivity,EC,253,μmho/cm25℃
豐源大橋,"Fongyuanda Bridge",台東縣,臺東市,利嘉溪流域,利嘉溪,121.0951980,22.7234660,259778.74,2513665.37,2013-09-04,酸鹼值,pH,pH,8.4,
豐源大橋,"Fongyuanda Bridge",台東縣,臺東市,利嘉溪流域,利嘉溪,121.0951980,22.7234660,259778.74,2513665.37,2013-09-04,水溫,"Water Temperature",WT,24.6,℃
豐源大橋,"Fongyuanda Bridge",台東縣,臺東市,利嘉溪流域,利嘉溪,121.0951980,22.7234660,259778.74,2513665.37,2013-09-04,河川污染分類指標,"River Pollution Index",RPI,2.25,
