SiteName,SiteEngName,County,Township,Basin,River,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
誠仁橋,"Chenren Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9062950,24.7408220,240521.72,2737074.32,2013-07-02,大腸桿菌群,"Coliform Group",Coliform,84000,CFU/100mL
誠仁橋,"Chenren Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9062950,24.7408220,240521.72,2737074.32,2013-07-02,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,124.9,%
誠仁橋,"Chenren Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9062950,24.7408220,240521.72,2737074.32,2013-07-02,氯鹽,Chloride,Cl,854,mg/L
誠仁橋,"Chenren Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9062950,24.7408220,240521.72,2737074.32,2013-07-02,氨氮,NH3-N,NH3-N,1.40,mg/L
誠仁橋,"Chenren Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9062950,24.7408220,240521.72,2737074.32,2013-07-02,化學需氧量,"Chemical Oxygen Demand",COD,25.3,mg/L
誠仁橋,"Chenren Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9062950,24.7408220,240521.72,2737074.32,2013-07-02,生化需氧量,"Biochemical Oxygen Demand",BOD5,2.7,mg/L
誠仁橋,"Chenren Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9062950,24.7408220,240521.72,2737074.32,2013-07-02,溶氧(電極法),"Dissolved Oxygen",DO,8.9,mg/L
誠仁橋,"Chenren Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9062950,24.7408220,240521.72,2737074.32,2013-07-02,懸浮固體,"Suspended Solid",SS,20.5,mg/L
誠仁橋,"Chenren Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9062950,24.7408220,240521.72,2737074.32,2013-07-02,氣溫,Temperature,TMP,36.0,℃
誠仁橋,"Chenren Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9062950,24.7408220,240521.72,2737074.32,2013-07-02,導電度,Conductivity,EC,3360,μmho/cm25℃
誠仁橋,"Chenren Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9062950,24.7408220,240521.72,2737074.32,2013-07-02,酸鹼值,pH,pH,8.0,
誠仁橋,"Chenren Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9062950,24.7408220,240521.72,2737074.32,2013-07-02,水溫,"Water Temperature",WT,33.7,℃
誠仁橋,"Chenren Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9062950,24.7408220,240521.72,2737074.32,2013-07-02,河川污染分類指標,"River Pollution Index",RPI,2.75,
中隘橋,"Jhongai Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9171340,24.7299750,241617.34,2735872.19,2013-07-02,大腸桿菌群,"Coliform Group",Coliform,4800,CFU/100mL
中隘橋,"Jhongai Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9171340,24.7299750,241617.34,2735872.19,2013-07-02,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,93.0,%
中隘橋,"Jhongai Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9171340,24.7299750,241617.34,2735872.19,2013-07-02,氯鹽,Chloride,Cl,-,mg/L
中隘橋,"Jhongai Bridge",新竹市,香山區,鹽港溪流域,鹽港溪,120.9171340,24.7299750,241617.34,2735872.19,2013-07-02,氨氮,NH3-N,NH3-N,0.14,mg/L
