SiteName,SiteEngName,County,Township,Basin,River,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
高速鐵路橋下游便橋,"High Speed Rail Bridge",高雄市,鳳山區,阿公店溪流域,阿公店溪,120.3282200,22.8038890,181034.33,2522724.13,2013-10-05,大腸桿菌群,"Coliform Group",Coliform,3400,CFU/100mL
高速鐵路橋下游便橋,"High Speed Rail Bridge",高雄市,鳳山區,阿公店溪流域,阿公店溪,120.3282200,22.8038890,181034.33,2522724.13,2013-10-05,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,77.7,%
高速鐵路橋下游便橋,"High Speed Rail Bridge",高雄市,鳳山區,阿公店溪流域,阿公店溪,120.3282200,22.8038890,181034.33,2522724.13,2013-10-05,氯鹽,Chloride,Cl,-,mg/L
高速鐵路橋下游便橋,"High Speed Rail Bridge",高雄市,鳳山區,阿公店溪流域,阿公店溪,120.3282200,22.8038890,181034.33,2522724.13,2013-10-05,氨氮,NH3-N,NH3-N,2.94,mg/L
高速鐵路橋下游便橋,"High Speed Rail Bridge",高雄市,鳳山區,阿公店溪流域,阿公店溪,120.3282200,22.8038890,181034.33,2522724.13,2013-10-05,化學需氧量,"Chemical Oxygen Demand",COD,13.1,mg/L
高速鐵路橋下游便橋,"High Speed Rail Bridge",高雄市,鳳山區,阿公店溪流域,阿公店溪,120.3282200,22.8038890,181034.33,2522724.13,2013-10-05,生化需氧量,"Biochemical Oxygen Demand",BOD5,1.6,mg/L
高速鐵路橋下游便橋,"High Speed Rail Bridge",高雄市,鳳山區,阿公店溪流域,阿公店溪,120.3282200,22.8038890,181034.33,2522724.13,2013-10-05,溶氧(電極法),"Dissolved Oxygen",DO,6.1,mg/L
高速鐵路橋下游便橋,"High Speed Rail Bridge",高雄市,鳳山區,阿公店溪流域,阿公店溪,120.3282200,22.8038890,181034.33,2522724.13,2013-10-05,懸浮固體,"Suspended Solid",SS,17.4,mg/L
高速鐵路橋下游便橋,"High Speed Rail Bridge",高雄市,鳳山區,阿公店溪流域,阿公店溪,120.3282200,22.8038890,181034.33,2522724.13,2013-10-05,氣溫,Temperature,TMP,30.3,℃
高速鐵路橋下游便橋,"High Speed Rail Bridge",高雄市,鳳山區,阿公店溪流域,阿公店溪,120.3282200,22.8038890,181034.33,2522724.13,2013-10-05,導電度,Conductivity,EC,1380,μmho/cm25℃
