SiteName,SiteEngName,County,Township,Basin,River,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3020530000,22.9027730000,,,2013-05-04,大腸桿菌群,"Coliform Group",Coliform,260000,CFU/100mL
石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3020530000,22.9027730000,,,2013-05-04,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,12.7,%
石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3020530000,22.9027730000,,,2013-05-04,氯鹽,Chloride,Cl,-,mg/L
石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3020530000,22.9027730000,,,2013-05-04,氨氮,NH3-N,NH3-N,16.0,mg/L
石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3020530000,22.9027730000,,,2013-05-04,化學需氧量,"Chemical Oxygen Demand",COD,51.4,mg/L
石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3020530000,22.9027730000,,,2013-05-04,生化需氧量,"Biochemical Oxygen Demand",BOD5,13.1,mg/L
石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3020530000,22.9027730000,,,2013-05-04,溶氧(電極法),"Dissolved Oxygen",DO,1.0,mg/L
石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3020530000,22.9027730000,,,2013-05-04,懸浮固體,"Suspended Solid",SS,27.0,mg/L
石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3020530000,22.9027730000,,,2013-05-04,氣溫,Temperature,TMP,29.5,℃
石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3020530000,22.9027730000,,,2013-05-04,導電度,Conductivity,EC,1240,μmho/cm25℃
石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3020530000,22.9027730000,,,2013-05-04,酸鹼值,pH,pH,7.9,
石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3020530000,22.9027730000,,,2013-05-04,水溫,"Water Temperature",WT,26.8,℃
石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3020530000,22.9027730000,,,2013-05-04,河川污染分類指標,"River Pollution Index",RPI,7.25,
二層橋,"Erntsun Bridge",高雄市,,二仁溪流域,二仁溪,120.4604620000,22.9167280000,,,2013-05-04,大腸桿菌群,"Coliform Group",Coliform,200000,CFU/100mL
二層橋,"Erntsun Bridge",高雄市,,二仁溪流域,二仁溪,120.4604620000,22.9167280000,,,2013-05-04,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,8.8,%
二層橋,"Erntsun Bridge",高雄市,,二仁溪流域,二仁溪,120.4604620000,22.9167280000,,,2013-05-04,氯鹽,Chloride,Cl,-,mg/L
二層橋,"Erntsun Bridge",高雄市,,二仁溪流域,二仁溪,120.4604620000,22.9167280000,,,2013-05-04,氨氮,NH3-N,NH3-N,69.3,mg/L
二層橋,"Erntsun Bridge",高雄市,,二仁溪流域,二仁溪,120.4604620000,22.9167280000,,,2013-05-04,化學需氧量,"Chemical Oxygen Demand",COD,97.4,mg/L
二層橋,"Erntsun Bridge",高雄市,,二仁溪流域,二仁溪,120.4604620000,22.9167280000,,,2013-05-04,生化需氧量,"Biochemical Oxygen Demand",BOD5,24.0,mg/L
二層橋,"Erntsun Bridge",高雄市,,二仁溪流域,二仁溪,120.4604620000,22.9167280000,,,2013-05-04,溶氧(電極法),"Dissolved Oxygen",DO,0.7,mg/L
二層橋,"Erntsun Bridge",高雄市,,二仁溪流域,二仁溪,120.4604620000,22.9167280000,,,2013-05-04,懸浮固體,"Suspended Solid",SS,49.8,mg/L
二層橋,"Erntsun Bridge",高雄市,,二仁溪流域,二仁溪,120.4604620000,22.9167280000,,,2013-05-04,氣溫,Temperature,TMP,30.6,℃
二層橋,"Erntsun Bridge",高雄市,,二仁溪流域,二仁溪,120.4604620000,22.9167280000,,,2013-05-04,導電度,Conductivity,EC,1230,μmho/cm25℃
二層橋,"Erntsun Bridge",高雄市,,二仁溪流域,二仁溪,120.4604620000,22.9167280000,,,2013-05-04,酸鹼值,pH,pH,7.9,
二層橋,"Erntsun Bridge",高雄市,,二仁溪流域,二仁溪,120.4604620000,22.9167280000,,,2013-05-04,水溫,"Water Temperature",WT,25.7,℃
二層橋,"Erntsun Bridge",高雄市,,二仁溪流域,二仁溪,120.4604620000,22.9167280000,,,2013-05-04,河川污染分類指標,"River Pollution Index",RPI,8.25,
南雄橋,"Nansyong Bridge",高雄市,,二仁溪流域,二仁溪,120.3384510000,22.8895340000,,,2013-05-04,大腸桿菌群,"Coliform Group",Coliform,280000,CFU/100mL
南雄橋,"Nansyong Bridge",高雄市,,二仁溪流域,二仁溪,120.3384510000,22.8895340000,,,2013-05-04,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,38.2,%
南雄橋,"Nansyong Bridge",高雄市,,二仁溪流域,二仁溪,120.3384510000,22.8895340000,,,2013-05-04,氯鹽,Chloride,Cl,-,mg/L
南雄橋,"Nansyong Bridge",高雄市,,二仁溪流域,二仁溪,120.3384510000,22.8895340000,,,2013-05-04,氨氮,NH3-N,NH3-N,11.7,mg/L
南雄橋,"Nansyong Bridge",高雄市,,二仁溪流域,二仁溪,120.3384510000,22.8895340000,,,2013-05-04,化學需氧量,"Chemical Oxygen Demand",COD,42.7,mg/L
南雄橋,"Nansyong Bridge",高雄市,,二仁溪流域,二仁溪,120.3384510000,22.8895340000,,,2013-05-04,生化需氧量,"Biochemical Oxygen Demand",BOD5,11.2,mg/L
南雄橋,"Nansyong Bridge",高雄市,,二仁溪流域,二仁溪,120.3384510000,22.8895340000,,,2013-05-04,溶氧(電極法),"Dissolved Oxygen",DO,3.1,mg/L
南雄橋,"Nansyong Bridge",高雄市,,二仁溪流域,二仁溪,120.3384510000,22.8895340000,,,2013-05-04,懸浮固體,"Suspended Solid",SS,53.0,mg/L
南雄橋,"Nansyong Bridge",高雄市,,二仁溪流域,二仁溪,120.3384510000,22.8895340000,,,2013-05-04,氣溫,Temperature,TMP,24.6,℃
南雄橋,"Nansyong Bridge",高雄市,,二仁溪流域,二仁溪,120.3384510000,22.8895340000,,,2013-05-04,導電度,Conductivity,EC,1090,μmho/cm25℃
南雄橋,"Nansyong Bridge",高雄市,,二仁溪流域,二仁溪,120.3384510000,22.8895340000,,,2013-05-04,酸鹼值,pH,pH,7.9,
南雄橋,"Nansyong Bridge",高雄市,,二仁溪流域,二仁溪,120.3384510000,22.8895340000,,,2013-05-04,水溫,"Water Temperature",WT,25.7,℃
南雄橋,"Nansyong Bridge",高雄市,,二仁溪流域,二仁溪,120.3384510000,22.8895340000,,,2013-05-04,河川污染分類指標,"River Pollution Index",RPI,7.00,
崇德橋,"Chongdeda Bridge",高雄市,,二仁溪流域,二仁溪,120.3618470000,22.8756770000,,,2013-05-04,大腸桿菌群,"Coliform Group",Coliform,14000,CFU/100mL
崇德橋,"Chongdeda Bridge",高雄市,,二仁溪流域,二仁溪,120.3618470000,22.8756770000,,,2013-05-04,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,68.9,%
崇德橋,"Chongdeda Bridge",高雄市,,二仁溪流域,二仁溪,120.3618470000,22.8756770000,,,2013-05-04,氯鹽,Chloride,Cl,-,mg/L
崇德橋,"Chongdeda Bridge",高雄市,,二仁溪流域,二仁溪,120.3618470000,22.8756770000,,,2013-05-04,氨氮,NH3-N,NH3-N,12.1,mg/L
崇德橋,"Chongdeda Bridge",高雄市,,二仁溪流域,二仁溪,120.3618470000,22.8756770000,,,2013-05-04,化學需氧量,"Chemical Oxygen Demand",COD,36.1,mg/L
崇德橋,"Chongdeda Bridge",高雄市,,二仁溪流域,二仁溪,120.3618470000,22.8756770000,,,2013-05-04,生化需氧量,"Biochemical Oxygen Demand",BOD5,6.7,mg/L
崇德橋,"Chongdeda Bridge",高雄市,,二仁溪流域,二仁溪,120.3618470000,22.8756770000,,,2013-05-04,溶氧(電極法),"Dissolved Oxygen",DO,5.5,mg/L
崇德橋,"Chongdeda Bridge",高雄市,,二仁溪流域,二仁溪,120.3618470000,22.8756770000,,,2013-05-04,懸浮固體,"Suspended Solid",SS,109,mg/L
崇德橋,"Chongdeda Bridge",高雄市,,二仁溪流域,二仁溪,120.3618470000,22.8756770000,,,2013-05-04,氣溫,Temperature,TMP,31.4,℃
崇德橋,"Chongdeda Bridge",高雄市,,二仁溪流域,二仁溪,120.3618470000,22.8756770000,,,2013-05-04,導電度,Conductivity,EC,1100,μmho/cm25℃
崇德橋,"Chongdeda Bridge",高雄市,,二仁溪流域,二仁溪,120.3618470000,22.8756770000,,,2013-05-04,酸鹼值,pH,pH,7.9,
崇德橋,"Chongdeda Bridge",高雄市,,二仁溪流域,二仁溪,120.3618470000,22.8756770000,,,2013-05-04,水溫,"Water Temperature",WT,26.4,℃
崇德橋,"Chongdeda Bridge",高雄市,,二仁溪流域,二仁溪,120.3618470000,22.8756770000,,,2013-05-04,河川污染分類指標,"River Pollution Index",RPI,7.25,
古亭橋,"Gootin Bridge",高雄市,,二仁溪流域,二仁溪,120.3963350000,22.8880180000,,,2013-05-04,大腸桿菌群,"Coliform Group",Coliform,87000,CFU/100mL
古亭橋,"Gootin Bridge",高雄市,,二仁溪流域,二仁溪,120.3963350000,22.8880180000,,,2013-05-04,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,29.3,%
古亭橋,"Gootin Bridge",高雄市,,二仁溪流域,二仁溪,120.3963350000,22.8880180000,,,2013-05-04,氯鹽,Chloride,Cl,-,mg/L
古亭橋,"Gootin Bridge",高雄市,,二仁溪流域,二仁溪,120.3963350000,22.8880180000,,,2013-05-04,氨氮,NH3-N,NH3-N,23.0,mg/L
古亭橋,"Gootin Bridge",高雄市,,二仁溪流域,二仁溪,120.3963350000,22.8880180000,,,2013-05-04,化學需氧量,"Chemical Oxygen Demand",COD,89.4,mg/L
古亭橋,"Gootin Bridge",高雄市,,二仁溪流域,二仁溪,120.3963350000,22.8880180000,,,2013-05-04,生化需氧量,"Biochemical Oxygen Demand",BOD5,33.6,mg/L
古亭橋,"Gootin Bridge",高雄市,,二仁溪流域,二仁溪,120.3963350000,22.8880180000,,,2013-05-04,溶氧(電極法),"Dissolved Oxygen",DO,2.3,mg/L
古亭橋,"Gootin Bridge",高雄市,,二仁溪流域,二仁溪,120.3963350000,22.8880180000,,,2013-05-04,懸浮固體,"Suspended Solid",SS,46.0,mg/L
古亭橋,"Gootin Bridge",高雄市,,二仁溪流域,二仁溪,120.3963350000,22.8880180000,,,2013-05-04,氣溫,Temperature,TMP,29.8,℃
古亭橋,"Gootin Bridge",高雄市,,二仁溪流域,二仁溪,120.3963350000,22.8880180000,,,2013-05-04,導電度,Conductivity,EC,814,μmho/cm25℃
