SiteName,SiteEngName,County,Township,Basin,River,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933320000,25.0787810000,,,2013-05-06,大腸桿菌群,"Coliform Group",Coliform,40000,CFU/100mL
實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933320000,25.0787810000,,,2013-05-06,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,87.9,%
實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933320000,25.0787810000,,,2013-05-06,氯鹽,Chloride,Cl,-,mg/L
實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933320000,25.0787810000,,,2013-05-06,氨氮,NH3-N,NH3-N,0.81,mg/L
實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933320000,25.0787810000,,,2013-05-06,化學需氧量,"Chemical Oxygen Demand",COD,6.3,mg/L
實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933320000,25.0787810000,,,2013-05-06,生化需氧量,"Biochemical Oxygen Demand",BOD5,1.7,mg/L
實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933320000,25.0787810000,,,2013-05-06,溶氧(電極法),"Dissolved Oxygen",DO,7.2,mg/L
實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933320000,25.0787810000,,,2013-05-06,懸浮固體,"Suspended Solid",SS,8.2,mg/L
實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933320000,25.0787810000,,,2013-05-06,氣溫,Temperature,TMP,28.2,℃
實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933320000,25.0787810000,,,2013-05-06,導電度,Conductivity,EC,234,μmho/cm25℃
實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933320000,25.0787810000,,,2013-05-06,酸鹼值,pH,pH,7.6,
實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933320000,25.0787810000,,,2013-05-06,水溫,"Water Temperature",WT,25.1,℃
實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933320000,25.0787810000,,,2013-05-06,河川污染分類指標,"River Pollution Index",RPI,1.50,
六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037590000,25.0947710000,,,2013-05-06,大腸桿菌群,"Coliform Group",Coliform,35000,CFU/100mL
六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037590000,25.0947710000,,,2013-05-06,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,84.8,%
六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037590000,25.0947710000,,,2013-05-06,氯鹽,Chloride,Cl,-,mg/L
六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037590000,25.0947710000,,,2013-05-06,氨氮,NH3-N,NH3-N,0.88,mg/L
六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037590000,25.0947710000,,,2013-05-06,化學需氧量,"Chemical Oxygen Demand",COD,5.3,mg/L
六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037590000,25.0947710000,,,2013-05-06,生化需氧量,"Biochemical Oxygen Demand",BOD5,1.9,mg/L
六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037590000,25.0947710000,,,2013-05-06,溶氧(電極法),"Dissolved Oxygen",DO,7.0,mg/L
六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037590000,25.0947710000,,,2013-05-06,懸浮固體,"Suspended Solid",SS,9.6,mg/L
六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037590000,25.0947710000,,,2013-05-06,氣溫,Temperature,TMP,26.8,℃
六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037590000,25.0947710000,,,2013-05-06,導電度,Conductivity,EC,217,μmho/cm25℃
六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037590000,25.0947710000,,,2013-05-06,酸鹼值,pH,pH,7.4,
六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037590000,25.0947710000,,,2013-05-06,水溫,"Water Temperature",WT,24.6,℃
六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037590000,25.0947710000,,,2013-05-06,河川污染分類指標,"River Pollution Index",RPI,1.50,
暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416290000,25.1028360000,,,2013-05-06,大腸桿菌群,"Coliform Group",Coliform,30000,CFU/100mL
暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416290000,25.1028360000,,,2013-05-06,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,105.2,%
暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416290000,25.1028360000,,,2013-05-06,氯鹽,Chloride,Cl,-,mg/L
暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416290000,25.1028360000,,,2013-05-06,氨氮,NH3-N,NH3-N,0.47,mg/L
暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416290000,25.1028360000,,,2013-05-06,化學需氧量,"Chemical Oxygen Demand",COD,4.8,mg/L
暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416290000,25.1028360000,,,2013-05-06,生化需氧量,"Biochemical Oxygen Demand",BOD5,1.5,mg/L
暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416290000,25.1028360000,,,2013-05-06,溶氧(電極法),"Dissolved Oxygen",DO,8.9,mg/L
暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416290000,25.1028360000,,,2013-05-06,懸浮固體,"Suspended Solid",SS,8.6,mg/L
暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416290000,25.1028360000,,,2013-05-06,氣溫,Temperature,TMP,24.1,℃
暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416290000,25.1028360000,,,2013-05-06,導電度,Conductivity,EC,190,μmho/cm25℃
暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416290000,25.1028360000,,,2013-05-06,酸鹼值,pH,pH,7.7,
暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416290000,25.1028360000,,,2013-05-06,水溫,"Water Temperature",WT,23.8,℃
