SiteName,SiteEngName,County,Township,Basin,River,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
豐源大橋,"Fongyuanda Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0951980000,22.7234660000,,,2013-06-04,汞,Mercury,Hg,<0.0003,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0951980000,22.7234660000,,,2013-06-04,六價鉻,"Hexavalent Chromium","Cr 6+",<0.002,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0951980000,22.7234660000,,,2013-06-04,銀,Silver,Ag,<0.001,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0951980000,22.7234660000,,,2013-06-04,鎘,Cadmium,Cd,<0.001,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0951980000,22.7234660000,,,2013-06-04,砷,Arsenic,As,0.0067,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0951980000,22.7234660000,,,2013-06-04,鉛,Lead,Pb,0.038,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0951980000,22.7234660000,,,2013-06-04,銅,Copper,Cu,0.008,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0951980000,22.7234660000,,,2013-06-04,鋅,Zinc,Zn,0.032,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0951980000,22.7234660000,,,2013-06-04,錳,Manganese,Mn,1.45,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0951980000,22.7234660000,,,2013-06-04,總磷,Total-Phosphate,TP,0.089,mg/L
豐源大橋,"Fongyuanda Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0951980000,22.7234660000,,,2013-06-04,硝酸鹽氮,Nitrate-Nitrogen,NO3-N,0.48,mg/L
新園橋(原為大南橋),"Danan Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0492250000,22.7607920000,,,2013-06-04,汞,Mercury,Hg,<0.0003,mg/L
新園橋(原為大南橋),"Danan Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0492250000,22.7607920000,,,2013-06-04,六價鉻,"Hexavalent Chromium","Cr 6+",<0.002,mg/L
新園橋(原為大南橋),"Danan Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0492250000,22.7607920000,,,2013-06-04,銀,Silver,Ag,<0.001,mg/L
新園橋(原為大南橋),"Danan Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0492250000,22.7607920000,,,2013-06-04,鎘,Cadmium,Cd,<0.001,mg/L
新園橋(原為大南橋),"Danan Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0492250000,22.7607920000,,,2013-06-04,砷,Arsenic,As,0.0003,mg/L
新園橋(原為大南橋),"Danan Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0492250000,22.7607920000,,,2013-06-04,鉛,Lead,Pb,0.005,mg/L
新園橋(原為大南橋),"Danan Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0492250000,22.7607920000,,,2013-06-04,銅,Copper,Cu,<0.001,mg/L
新園橋(原為大南橋),"Danan Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0492250000,22.7607920000,,,2013-06-04,鋅,Zinc,Zn,0.004,mg/L
新園橋(原為大南橋),"Danan Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0492250000,22.7607920000,,,2013-06-04,錳,Manganese,Mn,0.006,mg/L
新園橋(原為大南橋),"Danan Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0492250000,22.7607920000,,,2013-06-04,總磷,Total-Phosphate,TP,0.019,mg/L
新園橋(原為大南橋),"Danan Bridge",台東縣,,利嘉溪流域,利嘉溪,121.0492250000,22.7607920000,,,2013-06-04,硝酸鹽氮,Nitrate-Nitrogen,NO3-N,0.30,mg/L
知本橋,"Jhihben Bridge",台東縣,,知本溪流域,知本溪,121.0396000000,22.7013960000,,,2013-06-04,汞,Mercury,Hg,<0.0003,mg/L
知本橋,"Jhihben Bridge",台東縣,,知本溪流域,知本溪,121.0396000000,22.7013960000,,,2013-06-04,六價鉻,"Hexavalent Chromium","Cr 6+",<0.002,mg/L
知本橋,"Jhihben Bridge",台東縣,,知本溪流域,知本溪,121.0396000000,22.7013960000,,,2013-06-04,銀,Silver,Ag,<0.001,mg/L
知本橋,"Jhihben Bridge",台東縣,,知本溪流域,知本溪,121.0396000000,22.7013960000,,,2013-06-04,鎘,Cadmium,Cd,<0.001,mg/L
知本橋,"Jhihben Bridge",台東縣,,知本溪流域,知本溪,121.0396000000,22.7013960000,,,2013-06-04,砷,Arsenic,As,0.0042,mg/L
知本橋,"Jhihben Bridge",台東縣,,知本溪流域,知本溪,121.0396000000,22.7013960000,,,2013-06-04,鉛,Lead,Pb,0.008,mg/L
知本橋,"Jhihben Bridge",台東縣,,知本溪流域,知本溪,121.0396000000,22.7013960000,,,2013-06-04,銅,Copper,Cu,0.001,mg/L
知本橋,"Jhihben Bridge",台東縣,,知本溪流域,知本溪,121.0396000000,22.7013960000,,,2013-06-04,鋅,Zinc,Zn,0.014,mg/L
知本橋,"Jhihben Bridge",台東縣,,知本溪流域,知本溪,121.0396000000,22.7013960000,,,2013-06-04,錳,Manganese,Mn,0.226,mg/L
知本橋,"Jhihben Bridge",台東縣,,知本溪流域,知本溪,121.0396000000,22.7013960000,,,2013-06-04,總磷,Total-Phosphate,TP,0.222,mg/L
知本橋,"Jhihben Bridge",台東縣,,知本溪流域,知本溪,121.0396000000,22.7013960000,,,2013-06-04,硝酸鹽氮,Nitrate-Nitrogen,NO3-N,0.20,mg/L
知本溫泉橋,"Jhihben hotspring Bridge",台東縣,,知本溪流域,知本溪,121.0218300000,22.6944600000,,,2013-06-04,汞,Mercury,Hg,<0.0003,mg/L
知本溫泉橋,"Jhihben hotspring Bridge",台東縣,,知本溪流域,知本溪,121.0218300000,22.6944600000,,,2013-06-04,六價鉻,"Hexavalent Chromium","Cr 6+",<0.002,mg/L
知本溫泉橋,"Jhihben hotspring Bridge",台東縣,,知本溪流域,知本溪,121.0218300000,22.6944600000,,,2013-06-04,銀,Silver,Ag,<0.001,mg/L
知本溫泉橋,"Jhihben hotspring Bridge",台東縣,,知本溪流域,知本溪,121.0218300000,22.6944600000,,,2013-06-04,鎘,Cadmium,Cd,<0.001,mg/L
知本溫泉橋,"Jhihben hotspring Bridge",台東縣,,知本溪流域,知本溪,121.0218300000,22.6944600000,,,2013-06-04,砷,Arsenic,As,0.0025,mg/L
知本溫泉橋,"Jhihben hotspring Bridge",台東縣,,知本溪流域,知本溪,121.0218300000,22.6944600000,,,2013-06-04,鉛,Lead,Pb,0.015,mg/L
知本溫泉橋,"Jhihben hotspring Bridge",台東縣,,知本溪流域,知本溪,121.0218300000,22.6944600000,,,2013-06-04,銅,Copper,Cu,0.004,mg/L
知本溫泉橋,"Jhihben hotspring Bridge",台東縣,,知本溪流域,知本溪,121.0218300000,22.6944600000,,,2013-06-04,鋅,Zinc,Zn,0.031,mg/L
知本溫泉橋,"Jhihben hotspring Bridge",台東縣,,知本溪流域,知本溪,121.0218300000,22.6944600000,,,2013-06-04,錳,Manganese,Mn,0.289,mg/L
知本溫泉橋,"Jhihben hotspring Bridge",台東縣,,知本溪流域,知本溪,121.0218300000,22.6944600000,,,2013-06-04,總磷,Total-Phosphate,TP,0.211,mg/L
知本溫泉橋,"Jhihben hotspring Bridge",台東縣,,知本溪流域,知本溪,121.0218300000,22.6944600000,,,2013-06-04,硝酸鹽氮,Nitrate-Nitrogen,NO3-N,0.24,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,,楓港溪流域,楓港溪,120.6911680000,22.1958610000,,,2013-06-04,汞,Mercury,Hg,<0.0003,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,,楓港溪流域,楓港溪,120.6911680000,22.1958610000,,,2013-06-04,六價鉻,"Hexavalent Chromium","Cr 6+",<0.002,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,,楓港溪流域,楓港溪,120.6911680000,22.1958610000,,,2013-06-04,銀,Silver,Ag,<0.001,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,,楓港溪流域,楓港溪,120.6911680000,22.1958610000,,,2013-06-04,鎘,Cadmium,Cd,<0.001,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,,楓港溪流域,楓港溪,120.6911680000,22.1958610000,,,2013-06-04,砷,Arsenic,As,<0.0003,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,,楓港溪流域,楓港溪,120.6911680000,22.1958610000,,,2013-06-04,鉛,Lead,Pb,<0.003,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,,楓港溪流域,楓港溪,120.6911680000,22.1958610000,,,2013-06-04,銅,Copper,Cu,<0.001,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,,楓港溪流域,楓港溪,120.6911680000,22.1958610000,,,2013-06-04,鋅,Zinc,Zn,0.004,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,,楓港溪流域,楓港溪,120.6911680000,22.1958610000,,,2013-06-04,錳,Manganese,Mn,0.005,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,,楓港溪流域,楓港溪,120.6911680000,22.1958610000,,,2013-06-04,總磷,Total-Phosphate,TP,0.029,mg/L
楓港溪橋,"Fongang Bridge",屏東縣,,楓港溪流域,楓港溪,120.6911680000,22.1958610000,,,2013-06-04,硝酸鹽氮,Nitrate-Nitrogen,NO3-N,0.19,mg/L
巴士墨段橋(取代伊屯吊橋),"Itun Suspension Bridge",屏東縣,,楓港溪流域,楓港溪,120.7392850000,22.2083280000,,,2013-06-04,汞,Mercury,Hg,<0.0003,mg/L
巴士墨段橋(取代伊屯吊橋),"Itun Suspension Bridge",屏東縣,,楓港溪流域,楓港溪,120.7392850000,22.2083280000,,,2013-06-04,六價鉻,"Hexavalent Chromium","Cr 6+",<0.002,mg/L
巴士墨段橋(取代伊屯吊橋),"Itun Suspension Bridge",屏東縣,,楓港溪流域,楓港溪,120.7392850000,22.2083280000,,,2013-06-04,銀,Silver,Ag,<0.001,mg/L
巴士墨段橋(取代伊屯吊橋),"Itun Suspension Bridge",屏東縣,,楓港溪流域,楓港溪,120.7392850000,22.2083280000,,,2013-06-04,鎘,Cadmium,Cd,<0.001,mg/L
巴士墨段橋(取代伊屯吊橋),"Itun Suspension Bridge",屏東縣,,楓港溪流域,楓港溪,120.7392850000,22.2083280000,,,2013-06-04,砷,Arsenic,As,<0.0003,mg/L
巴士墨段橋(取代伊屯吊橋),"Itun Suspension Bridge",屏東縣,,楓港溪流域,楓港溪,120.7392850000,22.2083280000,,,2013-06-04,鉛,Lead,Pb,<0.003,mg/L
