SiteName,SiteEngName,County,Township,Basin,River,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
溪南橋,"Sinan Bridge",台中市,烏日區,烏溪流域,烏溪,120.6433710,24.0920680,213741.72,2665265.56,2013-09-19,大腸桿菌群,"Coliform Group",Coliform,64000,CFU/100mL
溪南橋,"Sinan Bridge",台中市,烏日區,烏溪流域,烏溪,120.6433710,24.0920680,213741.72,2665265.56,2013-09-19,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,133.9,%
溪南橋,"Sinan Bridge",台中市,烏日區,烏溪流域,烏溪,120.6433710,24.0920680,213741.72,2665265.56,2013-09-19,氯鹽,Chloride,Cl,-,mg/L
溪南橋,"Sinan Bridge",台中市,烏日區,烏溪流域,烏溪,120.6433710,24.0920680,213741.72,2665265.56,2013-09-19,氨氮,NH3-N,NH3-N,0.63,mg/L
溪南橋,"Sinan Bridge",台中市,烏日區,烏溪流域,烏溪,120.6433710,24.0920680,213741.72,2665265.56,2013-09-19,化學需氧量,"Chemical Oxygen Demand",COD,14.3,mg/L
溪南橋,"Sinan Bridge",台中市,烏日區,烏溪流域,烏溪,120.6433710,24.0920680,213741.72,2665265.56,2013-09-19,生化需氧量,"Biochemical Oxygen Demand",BOD5,3.4,mg/L
溪南橋,"Sinan Bridge",台中市,烏日區,烏溪流域,烏溪,120.6433710,24.0920680,213741.72,2665265.56,2013-09-19,溶氧(電極法),"Dissolved Oxygen",DO,9.9,mg/L
溪南橋,"Sinan Bridge",台中市,烏日區,烏溪流域,烏溪,120.6433710,24.0920680,213741.72,2665265.56,2013-09-19,懸浮固體,"Suspended Solid",SS,24.6,mg/L
溪南橋,"Sinan Bridge",台中市,烏日區,烏溪流域,烏溪,120.6433710,24.0920680,213741.72,2665265.56,2013-09-19,氣溫,Temperature,TMP,32.6,℃
溪南橋,"Sinan Bridge",台中市,烏日區,烏溪流域,烏溪,120.6433710,24.0920680,213741.72,2665265.56,2013-09-19,導電度,Conductivity,EC,453,μmho/cm25℃
溪南橋,"Sinan Bridge",台中市,烏日區,烏溪流域,烏溪,120.6433710,24.0920680,213741.72,2665265.56,2013-09-19,酸鹼值,pH,pH,7.8,
溪南橋,"Sinan Bridge",台中市,烏日區,烏溪流域,烏溪,120.6433710,24.0920680,213741.72,2665265.56,2013-09-19,水溫,"Water Temperature",WT,30.7,℃
溪南橋,"Sinan Bridge",台中市,烏日區,烏溪流域,烏溪,120.6433710,24.0920680,213741.72,2665265.56,2013-09-19,河川污染分類指標,"River Pollution Index",RPI,2.50,
大里橋,"Dali Bridge",台中市,大里區,烏溪流域,烏溪,120.6890860,24.0938780,218389.95,2665454.96,2013-09-19,大腸桿菌群,"Coliform Group",Coliform,84000,CFU/100mL
大里橋,"Dali Bridge",台中市,大里區,烏溪流域,烏溪,120.6890860,24.0938780,218389.95,2665454.96,2013-09-19,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,130.4,%
大里橋,"Dali Bridge",台中市,大里區,烏溪流域,烏溪,120.6890860,24.0938780,218389.95,2665454.96,2013-09-19,氯鹽,Chloride,Cl,-,mg/L
大里橋,"Dali Bridge",台中市,大里區,烏溪流域,烏溪,120.6890860,24.0938780,218389.95,2665454.96,2013-09-19,氨氮,NH3-N,NH3-N,0.70,mg/L
大里橋,"Dali Bridge",台中市,大里區,烏溪流域,烏溪,120.6890860,24.0938780,218389.95,2665454.96,2013-09-19,化學需氧量,"Chemical Oxygen Demand",COD,13.8,mg/L
大里橋,"Dali Bridge",台中市,大里區,烏溪流域,烏溪,120.6890860,24.0938780,218389.95,2665454.96,2013-09-19,生化需氧量,"Biochemical Oxygen Demand",BOD5,4.6,mg/L
大里橋,"Dali Bridge",台中市,大里區,烏溪流域,烏溪,120.6890860,24.0938780,218389.95,2665454.96,2013-09-19,溶氧(電極法),"Dissolved Oxygen",DO,9.8,mg/L
大里橋,"Dali Bridge",台中市,大里區,烏溪流域,烏溪,120.6890860,24.0938780,218389.95,2665454.96,2013-09-19,懸浮固體,"Suspended Solid",SS,10.0,mg/L
大里橋,"Dali Bridge",台中市,大里區,烏溪流域,烏溪,120.6890860,24.0938780,218389.95,2665454.96,2013-09-19,氣溫,Temperature,TMP,30.6,℃
